DL,M,om_lambdas,theta,comoving_lens,exit_rhs,enter_phis,om_ks,raw_rs,om_k
1047.8655439063066,4.776409591704472e-07,0.0,4.84813681109536e-06,1571.79831585946,1.732833694356913,0.0025625775003734756,0,20.521521688706876,0
1051.3933538479075,4.776409591704472e-07,0.0163265306122449,4.84813681109536e-06,1577.0900307718614,1.7423676744388763,0.0025576089184871182,0,20.66085873080764,0
1054.9659226705023,4.776409591704472e-07,0.0326530612244898,4.84813681109536e-06,1582.4488840057536,1.7521150459725596,0.0025524837442835774,0,20.80245038147313,0
1058.5842958387782,4.776409591704472e-07,0.0489795918367347,4.84813681109536e-06,1587.8764437581674,1.7620843099172485,0.0025471959737399896,0,20.94635669433132,0
1062.2495551360346,4.776409591704472e-07,0.0653061224489796,4.84813681109536e-06,1593.374332704052,1.7722844594282146,0.0025417392895445965,0,21.09264010931284,0
1065.962820357959,4.776409591704472e-07,0.0816326530612245,4.84813681109536e-06,1598.9442305369382,1.7827250175565288,0.00253610703725077,0,21.241365440722536,0
1069.7252511063164,4.776409591704472e-07,0.0979591836734694,4.84813681109536e-06,1604.5878766594744,1.7934160785717685,0.0025302922008336526,0,21.392599938621004,0
1073.538048689675,4.776409591704472e-07,0.1142857142857143,4.84813681109536e-06,1610.3070730345123,1.8043683533146377,0.0025242873789799976,0,21.54641351843226,0
1077.402458138968,4.776409591704472e-07,0.1306122448979592,4.84813681109536e-06,1616.1036872084521,1.8155932190812056,0.0025180847565738876,0,21.70287885404724,0
1081.3197703463059,4.776409591704472e-07,0.1469387755102041,4.84813681109536e-06,1621.979655519459,1.8271027745440371,0.0025116760767408576,0,21.86207166149037,0
1085.2913243362302,4.776409591704472e-07,0.163265306122449,4.84813681109536e-06,1627.9369865043452,1.8389099003752896,0.002505052603497561,0,22.024070596630832,0
1089.318509679357,4.776409591704472e-07,0.1795918367346939,4.84813681109536e-06,1633.9777645190354,1.8510283262505027,0.002498205088725358,0,22.188957606035025,0
1093.4027690593591,4.776409591704472e-07,0.1959183673469388,4.84813681109536e-06,1640.1041535890388,1.863472705065342,0.0024911237314385677,0,22.35681803457932,0
1097.5456010050384,4.776409591704472e-07,0.2122448979591837,4.84813681109536e-06,1646.3184015075576,1.8762586953005627,0.002483798132576713,0,22.527740700265074,0
1101.748562800489,4.776409591704472e-07,0.2285714285714286,4.84813681109536e-06,1652.6228442007337,1.8894030526243406,0.002476217250818765,0,22.701818317502,0
1106.0132735874988,4.776409591704472e-07,0.2448979591836735,4.84813681109536e-06,1659.019910381248,1.9029237319772945,0.0024683693496415095,0,22.879147693977504,0
1110.3414176756378,4.776409591704472e-07,0.2612244897959184,4.84813681109536e-06,1665.5121265134567,1.9168400016140767,0.0024602419352268506,0,23.059829697434385,0
1114.7347480769868,4.776409591704472e-07,0.27755102040816326,4.84813681109536e-06,1672.1021221154801,1.9311725707863434,0.0024518216965981423,0,23.243969775368697,0
1119.1950902840838,4.776409591704472e-07,0.2938775510204082,4.84813681109536e-06,1678.7926354261258,1.9459437330539786,0.0024430944316578217,0,23.431678027792444,0
1123.7243463115476,4.776409591704472e-07,0.3102040816326531,4.84813681109536e-06,1685.5865194673215,1.9611775275523502,0.0024340449717360564,0,23.62306971768145,0
1128.324499023779,4.776409591704472e-07,0.326530612244898,4.84813681109536e-06,1692.4867485356685,1.976899920950254,0.002424657088220653,0,23.818265194540594,0
1132.997616773454,4.776409591704472e-07,0.34285714285714286,4.84813681109536e-06,1699.496425160181,1.9931390133260225,0.002414913401522524,0,24.017390683097204,0
1137.7458583780856,4.776409591704472e-07,0.3591836734693878,4.84813681109536e-06,1706.6187875671285,2.009925271791788,0.002404795264822796,0,24.220578162721388,0
1142.5714784647291,4.776409591704472e-07,0.3755102040816327,4.84813681109536e-06,1713.8572176970938,2.027291796423757,0.002394282646485643,0,24.427966090918957,0
1147.4768332160754,4.776409591704472e-07,0.3918367346938776,4.84813681109536e-06,1721.2152498241132,2.045274623942733,0.002383353992981224,0,24.63969987065365,0
1152.4643865548035,4.776409591704472e-07,0.40816326530612246,4.84813681109536e-06,1728.6965798322053,2.063913075679722,0.002371986064362837,0,24.85593162229765,0
1157.5367168070154,4.776409591704472e-07,0.4244897959183674,4.84813681109536e-06,1736.3050752105232,2.0832501577215594,0.002360153773561257,0,25.07682173657937,0
1162.6965238901178,4.776409591704472e-07,0.4408163265306123,4.84813681109536e-06,1744.0447858351768,2.1033330227879503,0.002347829970126807,0,25.302538130093772,0
1167.9466370757398,4.776409591704472e-07,0.4571428571428572,4.84813681109536e-06,1751.9199556136098,2.1242135054794975,0.0023349852313205182,0,25.533258109536575,0
1173.2900233838213,4.776409591704472e-07,0.47346938775510206,4.84813681109536e-06,1759.935035075732,2.145948745192156,0.00232158758865807,0,25.769167871746273,0
1178.729796670834,4.776409591704472e-07,0.489795918367347,4.84813681109536e-06,1768.0946950062512,2.1686019142536272,0.0023076022376562672,0,26.010463619537177,0
1184.269227482311,4.776409591704472e-07,0.5061224489795919,4.84813681109536e-06,1776.4038412234665,2.1922430731012605,0.0022929911992239736,0,26.257352480969907,0
1189.9117537485433,4.776409591704472e-07,0.5224489795918368,4.84813681109536e-06,1784.867630622815,2.216950179712854,0.002277712919450615,0,26.51005281915915,0
1195.6609924117,4.776409591704472e-07,0.5387755102040817,4.84813681109536e-06,1793.4914886175497,2.2428102874766402,0.002261721816036277,0,26.768795398715135,0
1201.5207520841107,4.776409591704472e-07,0.5551020408163265,4.84813681109536e-06,1802.2811281261659,2.269920974814469,0.0022449677427258965,0,27.033824172709874,0
